panel_id,image,box_index,class_id,class_name,osd_area_ratio,osd_pixels,threshold
P1,A1_B1_P1_2022-05-12_IR1_00065,0,2,mold_tr_contact,0.0154,23,0.3
P1,A1_B1_P1_2022-05-12_IR1_00065,1,2,mold_tr_contact,0.0154,23,0.3
P1,A1_B1_P1_2022-05-12_IR1_00065,3,2,mold_tr_contact,0.0154,23,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,1,0,core_iron,0.0038,25,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,2,1,epoxy_surface,0.0092,82,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,3,2,mold_tr_contact,0.0124,20,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,4,1,epoxy_surface,0.0117,101,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,5,2,mold_tr_contact,0.0136,21,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,6,1,epoxy_surface,0.0111,85,0.3
P1,A1_B1_P1_2022-05-12_IR1_00066,7,2,mold_tr_contact,0.0038,6,0.3
P1,A1_B1_P1_2022-05-12_IR1_00067,0,0,core_iron,0.0163,73,0.3
P1,A1_B1_P1_2022-05-12_IR1_00067,1,1,epoxy_surface,0.0113,171,0.3
P1,A1_B1_P1_2022-05-12_IR1_00067,2,1,epoxy_surface,0.0142,223,0.3
P1,A1_B1_P1_2022-05-12_IR1_00067,4,1,epoxy_surface,0.0054,84,0.3
P1,A1_B1_P1_2022-05-12_IR1_00068,1,0,core_iron,0.0246,208,0.3
P1,A1_B1_P1_2022-05-12_IR1_00068,2,2,mold_tr_contact,0.0272,99,0.3
P1,A1_B1_P1_2022-05-12_IR1_00069,1,0,core_iron,0.0208,253,0.3
P1,A1_B1_P1_2022-05-12_IR1_00069,2,2,mold_tr_contact,0.0251,103,0.3
P1,A1_B1_P1_2022-05-12_IR1_00070,2,0,core_iron,0.0258,200,0.3
P1,A1_B1_P1_2022-05-12_IR1_00071,0,0,core_iron,0.0037,18,0.3
P1,A1_B1_P1_2022-05-12_IR1_00072,0,0,core_iron,0.0042,17,0.3
P1,A1_B1_P1_2022-05-12_IR1_00072,1,2,mold_tr_contact,0.0069,51,0.3
P1,A1_B1_P1_2022-05-12_IR1_00074,0,0,core_iron,0.0188,193,0.3
P1,A1_B1_P1_2022-05-12_IR1_00074,1,2,mold_tr_contact,0.0060,34,0.3
P1,A1_B1_P1_2022-05-12_IR1_00075,0,2,mold_tr_contact,0.0061,53,0.3
P1,A1_B1_P1_2022-05-12_IR1_00075,1,0,core_iron,0.0039,22,0.3
P1,A1_B1_P1_2022-05-12_IR1_00076,0,2,mold_tr_contact,0.0043,35,0.3
P1,A1_B1_P1_2022-05-12_IR1_00076,1,0,core_iron,0.0228,185,0.3
P1,A1_B1_P1_2022-05-12_IR1_00077,0,2,mold_tr_contact,0.0099,88,0.3
P1,A1_B1_P1_2022-05-12_IR1_00077,1,2,mold_tr_contact,0.0184,157,0.3
P1,A1_B1_P1_2022-05-12_IR1_00077,2,0,core_iron,0.0032,21,0.3
P1,A1_B1_P1_2022-05-12_IR1_00078,0,0,core_iron,0.0236,203,0.3
P1,A1_B1_P1_2022-05-12_IR1_00078,2,2,mold_tr_contact,0.0057,41,0.3
P1,A1_B1_P1_2022-05-12_IR1_00079,1,2,mold_tr_contact,0.0053,36,0.3
P1,A1_B1_P1_2022-05-12_IR1_00080,0,2,mold_tr_contact,0.0202,157,0.3
P1,A1_B1_P1_2022-05-12_IR1_00080,1,2,mold_tr_contact,0.0064,51,0.3
P1,A1_B1_P1_2022-05-12_IR1_00080,2,0,core_iron,0.0037,23,0.3
P1,A1_B1_P1_2022-05-12_IR1_00081,0,0,core_iron,0.0039,23,0.3
P1,A1_B1_P1_2022-05-12_IR1_00081,1,2,mold_tr_contact,0.0068,46,0.3
P1,A1_B1_P1_2022-05-12_IR1_00081,2,2,mold_tr_contact,0.0064,30,0.3
P1,A1_B1_P1_2022-05-12_IR1_00082,0,0,core_iron,0.0157,192,0.3
P1,A1_B1_P1_2022-05-12_IR1_00082,1,2,mold_tr_contact,0.0230,121,0.3
P1,A1_B1_P1_2022-05-12_IR1_00082,2,2,mold_tr_contact,0.0041,33,0.3
P1,A1_B1_P1_2022-05-12_IR1_00083,0,0,core_iron,0.0164,139,0.3
P1,A1_B1_P1_2022-05-12_IR1_00083,1,2,mold_tr_contact,0.0213,217,0.3
P1,A1_B1_P1_2022-05-12_IR1_00083,2,2,mold_tr_contact,0.0061,58,0.3
P1,A1_B1_P1_2022-05-12_IR1_00084,0,2,mold_tr_contact,0.0229,198,0.3
P1,A1_B1_P1_2022-05-12_IR1_00084,1,2,mold_tr_contact,0.0052,16,0.3
P1,A1_B1_P1_2022-05-12_IR1_00084,2,0,core_iron,0.0157,164,0.3
P1,A1_B1_P1_2022-05-12_IR1_00085,0,2,mold_tr_contact,0.0225,102,0.3
P1,A1_B1_P1_2022-05-12_IR1_00085,1,2,mold_tr_contact,0.0071,47,0.3
P1,A1_B1_P1_2022-05-12_IR1_00085,3,0,core_iron,0.0191,255,0.3
P1,A1_B1_P1_2022-05-12_IR1_00086,1,0,core_iron,0.0184,227,0.3
P1,A1_B1_P1_2022-05-12_IR1_00087,1,2,mold_tr_contact,0.0105,41,0.3
P1,A1_B1_P1_2022-05-12_IR1_00088,0,2,mold_tr_contact,0.0063,63,0.3
P1,A1_B1_P1_2022-05-12_IR1_00088,1,2,mold_tr_contact,0.0188,167,0.3
P1,A1_B1_P1_2022-05-12_IR1_00089,0,2,mold_tr_contact,0.0059,60,0.3
P1,A1_B1_P1_2022-05-12_IR1_00089,1,2,mold_tr_contact,0.0166,177,0.3
P1,A1_B1_P1_2022-05-12_IR1_00089,2,2,mold_tr_contact,0.0139,142,0.3
P1,A1_B1_P1_2022-05-12_IR1_00089,3,0,core_iron,0.0053,28,0.3
P1,A1_B1_P1_2022-05-12_IR1_00090,0,2,mold_tr_contact,0.0057,66,0.3
P1,A1_B1_P1_2022-05-12_IR1_00090,1,0,core_iron,0.0061,36,0.3
P1,A1_B1_P1_2022-05-12_IR1_00090,2,2,mold_tr_contact,0.0069,60,0.3
P1,A1_B1_P1_2022-05-12_IR1_00090,4,2,mold_tr_contact,0.0136,158,0.3
P1,A1_B1_P1_2022-05-12_IR1_00091,1,0,core_iron,0.0035,24,0.3
P1,A1_B1_P1_2022-05-12_IR1_00091,2,2,mold_tr_contact,0.0059,65,0.3
P1,A1_B1_P1_2022-05-12_IR1_00091,3,2,mold_tr_contact,0.0154,178,0.3
P1,A1_B1_P1_2022-05-12_IR1_00092,1,2,mold_tr_contact,0.0121,74,0.3
P1,A1_B1_P1_2022-05-12_IR1_00093,0,0,core_iron,0.0122,219,0.3
P1,A1_B1_P1_2022-05-12_IR1_00093,2,2,mold_tr_contact,0.0075,52,0.3
P1,A1_B1_P1_2022-05-12_IR1_00093,3,2,mold_tr_contact,0.0142,132,0.3
P1,A1_B1_P1_2022-05-12_IR1_00094,1,0,core_iron,0.0163,254,0.3
P1,A1_B1_P1_2022-05-12_IR1_00094,2,2,mold_tr_contact,0.0165,103,0.3
P1,A1_B1_P1_2022-05-12_IR1_00094,3,2,mold_tr_contact,0.0027,17,0.3
P1,A1_B1_P1_2022-05-12_IR1_00095,0,2,mold_tr_contact,0.0191,138,0.3
P1,A1_B1_P1_2022-05-12_IR1_00095,1,0,core_iron,0.0152,236,0.3
P1,A1_B1_P1_2022-05-12_IR1_00095,2,2,mold_tr_contact,0.0026,17,0.3
P1,A1_B1_P1_2022-05-12_IR1_00096,0,2,mold_tr_contact,0.0205,196,0.3
P1,A1_B1_P1_2022-05-12_IR1_00096,1,2,mold_tr_contact,0.0065,53,0.3
P1,A1_B1_P1_2022-05-12_IR1_00096,2,0,core_iron,0.0002,2,0.3
P1,A1_B1_P1_2022-05-12_IR1_00096,3,2,mold_tr_contact,0.0171,140,0.3
P1,A1_B1_P1_2022-05-12_IR1_00097,0,2,mold_tr_contact,0.0128,148,0.3
P1,A1_B1_P1_2022-05-12_IR1_00097,1,2,mold_tr_contact,0.0056,65,0.3
P1,A1_B1_P1_2022-05-12_IR1_00098,0,0,core_iron,0.0003,2,0.3
P1,A1_B1_P1_2022-05-12_IR1_00098,1,2,mold_tr_contact,0.0063,60,0.3
P1,A1_B1_P1_2022-05-12_IR1_00098,2,2,mold_tr_contact,0.0129,166,0.3
P1,A1_B1_P1_2022-05-12_IR1_00099,0,2,mold_tr_contact,0.0194,167,0.3
P1,A1_B1_P1_2022-05-12_IR1_00099,1,2,mold_tr_contact,0.0091,110,0.3
P1,A1_B1_P1_2022-05-12_IR1_00100,1,2,mold_tr_contact,0.0122,178,0.3
P1,A1_B1_P1_2022-05-12_IR1_00100,2,2,mold_tr_contact,0.0087,102,0.3
P1,A1_B1_P1_2022-05-12_IR1_00101,0,0,core_iron,0.0181,64,0.3
P1,A1_B1_P1_2022-05-12_IR1_00101,2,1,epoxy_surface,0.0059,81,0.3
P1,A1_B1_P1_2022-05-12_IR1_00101,3,1,epoxy_surface,0.0103,165,0.3
P1,A1_B1_P1_2022-05-12_IR1_00101,4,1,epoxy_surface,0.0053,79,0.3
P1,A1_B1_P1_2022-05-12_IR1_00102,0,1,epoxy_surface,0.0169,219,0.3
P1,A1_B1_P1_2022-05-12_IR1_00102,1,1,epoxy_surface,0.0073,162,0.3
P1,A1_B1_P1_2022-05-12_IR1_00103,0,1,epoxy_surface,0.0076,177,0.3
P1,A1_B1_P1_2022-05-12_IR1_00103,1,1,epoxy_surface,0.0162,228,0.3
P1,A1_B1_P1_2022-05-12_IR1_00104,0,1,epoxy_surface,0.0063,125,0.3
P1,A1_B1_P1_2022-05-12_IR1_00104,1,0,core_iron,0.0175,73,0.3
P1,A1_B1_P1_2022-05-12_IR1_00104,2,1,epoxy_surface,0.0113,292,0.3
P1,A1_B1_P1_2022-05-12_IR1_00105,0,1,epoxy_surface,0.0072,137,0.3
P1,A1_B1_P1_2022-05-12_IR1_00105,1,1,epoxy_surface,0.0111,207,0.3
P1,A1_B1_P1_2022-05-12_IR1_00106,0,1,epoxy_surface,0.0115,197,0.3
P1,A1_B1_P1_2022-05-12_IR1_00106,1,1,epoxy_surface,0.0154,278,0.3
P1,A1_B1_P1_2022-05-12_IR1_00106,2,1,epoxy_surface,0.0079,136,0.3
P1,A1_B1_P1_2022-05-12_IR1_00107,0,1,epoxy_surface,0.0172,308,0.3
P1,A1_B1_P1_2022-05-12_IR1_00107,1,1,epoxy_surface,0.0067,131,0.3
P1,A1_B1_P1_2022-05-12_IR1_00107,2,1,epoxy_surface,0.0125,195,0.3
P1,A1_B1_P1_2022-05-12_IR1_00108,0,1,epoxy_surface,0.0102,214,0.3
P1,A1_B1_P1_2022-05-12_IR1_00108,1,0,core_iron,0.0048,13,0.3
P1,A1_B1_P1_2022-05-12_IR1_00108,2,1,epoxy_surface,0.0078,142,0.3
P1,A1_B1_P1_2022-05-12_IR1_00109,0,1,epoxy_surface,0.0110,197,0.3
P1,A1_B1_P1_2022-05-12_IR1_00109,1,1,epoxy_surface,0.0079,100,0.3
P1,A1_B1_P1_2022-05-12_IR1_00110,0,1,epoxy_surface,0.0102,193,0.3
P1,A1_B1_P1_2022-05-12_IR1_00110,1,1,epoxy_surface,0.0085,159,0.3
P1,A1_B1_P1_2022-06-17_IR1_00001,0,0,core_iron,0.0146,58,0.3
P1,A1_B1_P1_2022-06-17_IR1_00001,1,1,epoxy_surface,0.0063,79,0.3
P1,A1_B1_P1_2022-06-17_IR1_00001,2,1,epoxy_surface,0.0110,140,0.3
P1,A1_B1_P1_2022-06-17_IR1_00001,3,1,epoxy_surface,0.0061,80,0.3
P1,A1_B1_P1_2022-06-17_IR1_00001,4,0,core_iron,0.0026,12,0.3
P1,A1_B1_P1_2022-06-17_IR1_00002,0,1,epoxy_surface,0.0114,151,0.3
P1,A1_B1_P1_2022-06-17_IR1_00002,1,1,epoxy_surface,0.0061,79,0.3
P1,A1_B1_P1_2022-06-17_IR1_00002,2,1,epoxy_surface,0.0061,80,0.3
P1,A1_B1_P1_2022-06-17_IR1_00002,3,0,core_iron,0.0184,73,0.3
P1,A1_B1_P1_2022-06-17_IR1_00002,4,0,core_iron,0.0014,6,0.3
P1,A1_B1_P1_2022-06-17_IR1_00003,0,2,mold_tr_contact,0.0143,16,0.3
P1,A1_B1_P1_2022-06-17_IR1_00003,1,1,epoxy_surface,0.0108,80,0.3
P1,A1_B1_P1_2022-06-17_IR1_00003,5,1,epoxy_surface,0.0143,92,0.3
P1,A1_B1_P1_2022-06-17_IR1_00003,6,1,epoxy_surface,0.0004,2,0.3
P1,A1_B1_P1_2022-06-17_IR1_00003,7,0,core_iron,0.0072,50,0.3
P1,A1_B1_P1_2022-06-17_IR1_00004,0,1,epoxy_surface,0.0158,245,0.3
P1,A1_B1_P1_2022-06-17_IR1_00004,1,1,epoxy_surface,0.0074,141,0.3
P1,A1_B1_P1_2022-06-17_IR1_00005,0,1,epoxy_surface,0.0157,251,0.3
P1,A1_B1_P1_2022-06-17_IR1_00005,1,1,epoxy_surface,0.0097,189,0.3
P1,A1_B1_P1_2022-06-17_IR1_00005,2,1,epoxy_surface,0.0077,158,0.3
P1,A1_B1_P1_2022-06-17_IR1_00006,0,1,epoxy_surface,0.0107,205,0.3
P1,A1_B1_P1_2022-06-17_IR1_00006,1,1,epoxy_surface,0.0077,137,0.3
P1,A1_B1_P1_2022-06-17_IR1_00007,0,1,epoxy_surface,0.0205,110,0.3
P1,A1_B1_P1_2022-06-17_IR1_00007,2,2,mold_tr_contact,0.0020,2,0.3
P1,A1_B1_P1_2022-06-17_IR1_00007,3,0,core_iron,0.0068,48,0.3
P1,A1_B1_P1_2022-06-17_IR1_00007,6,1,epoxy_surface,0.0121,69,0.3
P1,A1_B1_P1_2022-06-17_IR1_00007,7,1,epoxy_surface,0.0114,87,0.3
P1,A1_B1_P1_2022-06-17_IR1_00010,1,1,epoxy_surface,0.0115,144,0.3
P1,A1_B1_P1_2022-06-17_IR1_00010,3,10,silencer_power_fuse,0.0256,150,0.3
P1,A1_B1_P1_2022-06-17_IR1_00010,4,0,core_iron,0.0038,13,0.3
P1,A1_B1_P1_2022-06-17_IR1_00011,0,0,core_iron,0.0075,50,0.3
P1,A1_B1_P1_2022-06-17_IR1_00011,1,1,epoxy_surface,0.0159,89,0.3
P1,A1_B1_P1_2022-06-17_IR1_00011,2,1,epoxy_surface,0.0095,34,0.3
P1,A1_B1_P1_2022-06-17_IR1_00011,4,1,epoxy_surface,0.0213,98,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,0,1,epoxy_surface,0.0088,91,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,1,1,epoxy_surface,0.0172,118,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,2,2,mold_tr_contact,0.0092,20,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,4,2,mold_tr_contact,0.0074,8,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,5,1,epoxy_surface,0.0086,102,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,6,0,core_iron,0.0044,41,0.3
P1,A1_B1_P1_2022-06-17_IR1_00012,7,2,mold_tr_contact,0.0138,31,0.3
P1,A1_B1_P1_2022-06-17_IR1_00013,0,1,epoxy_surface,0.0166,224,0.3
P1,A1_B1_P1_2022-06-17_IR1_00013,1,1,epoxy_surface,0.0079,145,0.3
P1,A1_B1_P1_2022-06-17_IR1_00014,0,1,epoxy_surface,0.0099,189,0.3
P1,A1_B1_P1_2022-06-17_IR1_00014,1,1,epoxy_surface,0.0161,260,0.3
P1,A1_B1_P1_2022-06-17_IR1_00014,2,1,epoxy_surface,0.0080,148,0.3
P1,A1_B1_P1_2022-06-17_IR1_00015,0,1,epoxy_surface,0.0105,207,0.3
P1,A1_B1_P1_2022-06-17_IR1_00015,1,1,epoxy_surface,0.0075,150,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,0,2,mold_tr_contact,0.0110,22,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,1,2,mold_tr_contact,0.0080,18,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,2,0,core_iron,0.0069,64,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,3,1,epoxy_surface,0.0094,70,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,4,2,mold_tr_contact,0.0302,66,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,5,1,epoxy_surface,0.0100,91,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,6,2,mold_tr_contact,0.0107,24,0.3
P1,A1_B1_P1_2022-06-17_IR1_00016,7,1,epoxy_surface,0.0137,92,0.3
P1,A1_B1_P1_2022-06-17_IR1_00017,0,1,epoxy_surface,0.0151,222,0.3
P1,A1_B1_P1_2022-06-17_IR1_00017,1,0,core_iron,0.0190,89,0.3
P1,A1_B1_P1_2022-06-17_IR1_00017,2,1,epoxy_surface,0.0098,143,0.3
P1,A1_B1_P1_2022-06-17_IR1_00017,3,1,epoxy_surface,0.0057,91,0.3
P1,A1_B1_P1_2022-06-17_IR1_00018,0,1,epoxy_surface,0.0054,95,0.3
P1,A1_B1_P1_2022-06-17_IR1_00018,1,0,core_iron,0.0147,73,0.3
P1,A1_B1_P1_2022-06-17_IR1_00018,2,1,epoxy_surface,0.0146,208,0.3
P1,A1_B1_P1_2022-06-17_IR1_00019,0,1,epoxy_surface,0.0093,152,0.3
P1,A1_B1_P1_2022-06-17_IR1_00019,1,1,epoxy_surface,0.0054,94,0.3
P1,A1_B1_P1_2022-06-17_IR1_00019,2,1,epoxy_surface,0.0137,205,0.3
P1,A1_B1_P1_2022-06-17_IR1_00019,3,0,core_iron,0.0172,73,0.3
P1,A1_B1_P1_2022-06-17_IR1_00020,0,0,core_iron,0.0019,6,0.3
P1,A1_B1_P1_2022-06-17_IR1_00020,1,1,epoxy_surface,0.0105,161,0.3
P1,A1_B1_P1_2022-06-17_IR1_00020,2,1,epoxy_surface,0.0058,93,0.3
P1,A1_B1_P1_2022-06-17_IR1_00020,3,1,epoxy_surface,0.0016,7,0.3
P1,A1_B1_P1_2022-06-17_IR1_00021,0,1,epoxy_surface,0.0177,98,0.3
P1,A1_B1_P1_2022-06-17_IR1_00021,1,1,epoxy_surface,0.0211,101,0.3
P1,A1_B1_P1_2022-06-17_IR1_00021,2,0,core_iron,0.0071,54,0.3
P1,A1_B1_P1_2022-06-17_IR1_00021,4,1,epoxy_surface,0.0128,89,0.3
P1,A1_B1_P1_2022-06-17_IR1_00021,5,1,epoxy_surface,0.0098,51,0.3
P1,A1_B1_P1_2022-06-17_IR1_00022,0,0,core_iron,0.0297,208,0.3
P1,A1_B1_P1_2022-06-17_IR1_00023,1,0,core_iron,0.0265,188,0.3
P1,A1_B1_P1_2022-06-17_IR1_00024,1,0,core_iron,0.0235,275,0.3
P1,A1_B1_P1_2022-06-17_IR1_00025,2,0,core_iron,0.0241,263,0.3
P1,A1_B1_P1_2022-06-17_IR1_00026,1,0,core_iron,0.0243,208,0.3
P1,A1_B1_P1_2022-06-17_IR1_00027,1,2,mold_tr_contact,0.0178,121,0.3
P1,A1_B1_P1_2022-06-17_IR1_00027,3,0,core_iron,0.0227,208,0.3
P1,A1_B1_P1_2022-06-17_IR1_00029,1,0,core_iron,0.0157,118,0.3
P1,A1_B2_P1_2022-05-12_IR1_00002,3,1,epoxy_surface,0.0105,42,0.3
P1,A1_B2_P1_2022-05-12_IR1_00002,4,1,epoxy_surface,0.0189,104,0.3
P1,A1_B2_P1_2022-05-12_IR1_00002,5,1,epoxy_surface,0.0135,80,0.3
P1,A1_B2_P1_2022-05-12_IR1_00002,6,0,core_iron,0.0038,21,0.3
P1,A1_B2_P1_2022-05-12_IR1_00003,0,1,epoxy_surface,0.0036,47,0.3
P1,A1_B2_P1_2022-05-12_IR1_00003,1,1,epoxy_surface,0.0130,171,0.3
P1,A1_B2_P1_2022-05-12_IR1_00003,2,0,core_iron,0.0236,203,0.3
P1,A1_B2_P1_2022-05-12_IR1_00003,3,1,epoxy_surface,0.0054,71,0.3
P1,A1_B2_P1_2022-05-12_IR1_00003,4,0,core_iron,0.0216,74,0.3
P1,A1_B2_P1_2022-05-12_IR1_00004,1,1,epoxy_surface,0.0215,112,0.3
P1,A1_B2_P1_2022-05-12_IR1_00004,2,1,epoxy_surface,0.0370,77,0.3
P1,A1_B2_P1_2022-05-12_IR1_00004,5,1,epoxy_surface,0.0011,2,0.3
P1,A1_B2_P1_2022-05-12_IR1_00004,7,0,core_iron,0.0067,46,0.3
P1,A1_B2_P1_2022-05-12_IR1_00006,0,0,core_iron,0.0079,57,0.3
P1,A1_B2_P1_2022-05-12_IR1_00007,0,0,core_iron,0.0160,204,0.3
P1,A1_B2_P1_2022-05-12_IR1_00009,0,0,core_iron,0.0159,48,0.3
P1,A1_B2_P1_2022-05-12_IR1_00009,2,1,epoxy_surface,0.0336,127,0.3
P1,A1_B2_P1_2022-05-12_IR1_00009,3,1,epoxy_surface,0.0095,191,0.3
P1,A1_B2_P1_2022-05-12_IR1_00010,1,1,epoxy_surface,0.0084,158,0.3
P1,A1_B2_P1_2022-05-12_IR1_00010,2,1,epoxy_surface,0.0051,23,0.3
P1,A1_B2_P1_2022-05-12_IR1_00011,0,0,core_iron,0.0180,194,0.3
P1,A1_B2_P1_2022-05-12_IR1_00012,2,0,core_iron,0.0181,198,0.3
P1,A1_B2_P1_2022-05-12_IR1_00014,0,0,core_iron,0.0145,212,0.3
P1,A1_B2_P1_2022-05-12_IR1_00019,0,1,epoxy_surface,0.0098,23,0.3
P1,A1_B2_P1_2022-05-12_IR1_00019,1,2,mold_tr_contact,0.0345,60,0.3
P1,A1_B2_P1_2022-05-12_IR1_00019,3,0,core_iron,0.0106,101,0.3
P1,A1_B2_P1_2022-05-12_IR1_00020,0,0,core_iron,0.0057,58,0.3
P1,A1_B2_P1_2022-05-12_IR1_00020,2,2,mold_tr_contact,0.0345,85,0.3
P1,A1_B2_P1_2022-05-12_IR1_00021,2,0,core_iron,0.0220,231,0.3
P1,A1_B2_P1_2022-05-12_IR1_00022,0,1,epoxy_surface,0.0092,22,0.3
P1,A1_B2_P1_2022-05-12_IR1_00022,5,1,epoxy_surface,0.0227,146,0.3
P1,A1_B2_P1_2022-05-12_IR1_00024,0,1,epoxy_surface,0.0004,1,0.3
P1,A1_B2_P1_2022-05-12_IR1_00024,1,0,core_iron,0.0041,26,0.3
P1,A1_B2_P1_2022-05-12_IR1_00024,2,2,mold_tr_contact,0.0385,73,0.3
P1,A1_B2_P1_2022-05-12_IR1_00025,0,0,core_iron,0.0151,149,0.3
P1,A1_B2_P1_2022-05-12_IR1_00025,1,10,silencer_power_fuse,0.0078,29,0.3
P1,A1_B2_P1_2022-05-12_IR1_00027,0,0,core_iron,0.0132,239,0.3
P1,A1_B2_P1_2022-05-12_IR1_00028,1,0,core_iron,0.0132,163,0.3
P1,A1_B2_P1_2022-05-12_IR1_00029,2,0,core_iron,0.0040,35,0.3
P1,A1_B2_P1_2022-05-12_IR1_00030,1,0,core_iron,0.0061,67,0.3
P1,A1_B2_P1_2022-05-12_IR1_00031,2,0,core_iron,0.0205,228,0.3
P1,A1_B2_P1_2022-05-12_IR1_00032,0,0,core_iron,0.0155,251,0.3
P1,A1_B2_P1_2022-05-12_IR1_00033,0,2,mold_tr_contact,0.0323,67,0.3
P1,A1_B2_P1_2022-05-12_IR1_00033,1,0,core_iron,0.0172,240,0.3
P1,A1_B2_P1_2022-05-12_IR1_00035,0,1,epoxy_surface,0.0016,10,0.3
P1,A1_B2_P1_2022-05-12_IR1_00035,1,1,epoxy_surface,0.0105,65,0.3
P1,A1_B2_P1_2022-05-12_IR1_00035,2,10,silencer_power_fuse,0.0062,24,0.3
P1,A1_B2_P1_2022-05-12_IR1_00035,3,1,epoxy_surface,0.0104,66,0.3
P1,A1_B2_P1_2022-05-12_IR1_00035,4,10,silencer_power_fuse,0.0066,24,0.3
P1,A1_B2_P1_2022-05-12_IR1_00036,1,10,silencer_power_fuse,0.0156,20,0.3
P1,A1_B2_P1_2022-05-12_IR1_00036,3,0,core_iron,0.0230,145,0.3
P1,A1_B2_P1_2022-05-12_IR1_00036,4,10,silencer_power_fuse,0.0162,18,0.3
P1,A1_B2_P1_2022-05-12_IR1_00037,0,10,silencer_power_fuse,0.0176,20,0.3
P1,A1_B2_P1_2022-05-12_IR1_00037,1,10,silencer_power_fuse,0.0161,20,0.3
P1,A1_B2_P1_2022-05-12_IR1_00037,5,10,silencer_power_fuse,0.0011,1,0.3
P1,A1_B2_P1_2022-05-12_IR1_00037,6,0,core_iron,0.0247,150,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,0,1,epoxy_surface,0.0164,80,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,1,10,silencer_power_fuse,0.0246,141,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,2,1,epoxy_surface,0.0012,4,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,3,10,silencer_power_fuse,0.0325,179,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,4,10,silencer_power_fuse,0.0098,63,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,5,10,silencer_power_fuse,0.0281,178,0.3
P1,A1_B2_P1_2022-05-12_IR1_00038,6,1,epoxy_surface,0.0204,101,0.3
P1,A1_B2_P1_2022-05-12_IR1_00039,0,10,silencer_power_fuse,0.0094,66,0.3
P1,A1_B2_P1_2022-05-12_IR1_00039,1,1,epoxy_surface,0.0027,9,0.3
P1,A1_B2_P1_2022-05-12_IR1_00039,2,1,epoxy_surface,0.0145,83,0.3
P1,A1_B2_P1_2022-05-12_IR1_00039,3,10,silencer_power_fuse,0.0255,135,0.3
P1,A1_B2_P1_2022-05-12_IR1_00039,4,10,silencer_power_fuse,0.0248,175,0.3
P1,A1_B2_P1_2022-05-12_IR1_00039,5,1,epoxy_surface,0.0195,105,0.3
P1,A1_B2_P1_2022-05-12_IR1_00040,0,1,epoxy_surface,0.0071,82,0.3
P1,A1_B2_P1_2022-05-12_IR1_00040,1,1,epoxy_surface,0.0116,126,0.3
P1,A1_B2_P1_2022-05-12_IR1_00040,2,10,silencer_power_fuse,0.0079,29,0.3
P1,A1_B2_P1_2022-05-12_IR1_00040,3,1,epoxy_surface,0.0096,113,0.3
P1,A1_B2_P1_2022-05-12_IR1_00040,4,10,silencer_power_fuse,0.0035,6,0.3
P1,A1_B2_P1_2022-05-12_IR1_00040,5,10,silencer_power_fuse,0.0168,36,0.3
P1,A1_B2_P1_2022-05-12_IR1_00041,0,10,silencer_power_fuse,0.0093,62,0.3
P1,A1_B2_P1_2022-05-12_IR1_00041,1,10,silencer_power_fuse,0.0063,21,0.3
P1,A1_B2_P1_2022-05-12_IR1_00041,2,1,epoxy_surface,0.0377,60,0.3
P1,A1_B2_P1_2022-05-12_IR1_00041,3,1,epoxy_surface,0.0227,63,0.3
P1,A1_B2_P1_2022-05-12_IR1_00042,3,1,epoxy_surface,0.0113,20,0.3
P1,A1_B2_P1_2022-05-12_IR1_00042,4,10,silencer_power_fuse,0.0072,45,0.3
P1,A1_B2_P1_2022-05-12_IR1_00043,0,1,epoxy_surface,0.0109,22,0.3
P1,A1_B2_P1_2022-05-12_IR1_00043,2,10,silencer_power_fuse,0.0091,61,0.3
P1,A1_B2_P1_2022-05-12_IR1_00043,3,0,core_iron,0.0357,81,0.3
P1,A1_B2_P1_2022-05-12_IR1_00044,0,0,core_iron,0.0479,123,0.3
P1,A1_B2_P1_2022-05-12_IR1_00044,1,10,silencer_power_fuse,0.0087,55,0.3
P1,A1_B2_P1_2022-05-12_IR1_00044,2,10,silencer_power_fuse,0.0248,130,0.3
