panel,panel_id,camera,session,target_classes,unseen_classes,image_id,rel_path,cluster_id,cluster_size,has_rgb_pair,reason,priority,panel_provisional,class_on_hold
P10-ACB&MCCB반,P10,IR1,P10|A1_B1_2022-05-12_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P10/A1_B1_P10_2022-05-12_IR1_00002,P10-ACB&MCCB반/A1_B1_P10_2022-05-12_IR1_00002.jpg,P10-C98352,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00612,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00612.jpg,P7-C68611,6,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_01211,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_01211.jpg,P7-C68771,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00185,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00185.jpg,P7-C68515,7,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00995,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00995.jpg,P7-C68715,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00278,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00278.jpg,P7-C68548,5,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00647,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00647.jpg,P7-C68619,23,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00263,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00263.jpg,P7-C68544,4,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00199,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00199.jpg,P7-C68520,7,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_01338,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_01338.jpg,P7-C68814,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00091,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00091.jpg,P7-C68850,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00708,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00708.jpg,P7-C69005,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00197,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00197.jpg,P7-C68902,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00149,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00149.jpg,P7-C68877,5,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00199,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00199.jpg,P7-C68904,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00210,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00210.jpg,P7-C68912,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-27_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-27_IR2_00202,P7-VCB&CT반/A1_B1_P7_2022-07-27_IR2_00202.jpg,P7-C68906,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A3_B1_2022-07-01_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR2_00001,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR2_00001.jpg,P7-C69050,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A3_B1_2022-07-01_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR2_00016,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR2_00016.jpg,P7-C69065,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A3_B1_2022-07-01_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR2_00013,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR2_00013.jpg,P7-C69062,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A3_B1_2022-07-01_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR2_00004,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR2_00004.jpg,P7-C69053,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00001,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00001.jpg,P7-C69067,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00964,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00964.jpg,P7-C69637,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00345,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00345.jpg,P7-C69276,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00264,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00264.jpg,P7-C69232,4,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00526,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00526.jpg,P7-C69359,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00263,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00263.jpg,P7-C69231,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00872,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00872.jpg,P7-C69590,15,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00285,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00285.jpg,P7-C69240,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00941,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00941.jpg,P7-C69617,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00344,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00344.jpg,P7-C69275,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00929,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00929.jpg,P7-C69612,3,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00227,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00227.jpg,P7-C69216,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00130,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00130.jpg,P7-C69153,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00528,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00528.jpg,P7-C69361,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00927,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00927.jpg,P7-C69610,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00054,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00054.jpg,P7-C69110,6,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00050,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00050.jpg,P7-C69106,4,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00273,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00273.jpg,P7-C69236,3,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00296,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00296.jpg,P7-C69248,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00959,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00959.jpg,P7-C69632,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A3_B1_2022-07-01_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A3_B1_P7_2022-07-01_IR3_00128,P7-VCB&CT반/A3_B1_P7_2022-07-01_IR3_00128.jpg,P7-C69152,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR1,P8|A1_B2_2022-05-12_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A1_B2_P8_2022-05-12_IR1_00001,P8-ACB반/A1_B2_P8_2022-05-12_IR1_00001.jpg,P8-C69765,1,1,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR2,P8|A1_B2_2022-07-19_IR2_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A1_B2_P8_2022-07-19_IR2_00000,P8-ACB반/A1_B2_P8_2022-07-19_IR2_00000.jpg,P8-C69791,9,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A1_B2_2022-07-19_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A1_B2_P8_2022-07-19_IR3_00028,P8-ACB반/A1_B2_P8_2022-07-19_IR3_00028.jpg,P8-C70166,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR1,P8|A1_B3_2022-05-24_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A1_B3_P8_2022-05-24_IR1_00001,P8-ACB반/A1_B3_P8_2022-05-24_IR1_00001.jpg,P8-C70345,1,1,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A1_B3_2022-07-19_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A1_B3_P8_2022-07-19_IR3_00002,P8-ACB반/A1_B3_P8_2022-07-19_IR3_00002.jpg,P8-C70413,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A1_B3_2022-07-19_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A1_B3_P8_2022-07-19_IR3_00392,P8-ACB반/A1_B3_P8_2022-07-19_IR3_00392.jpg,P8-C70603,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR1,P8|A2_B1_2022-06-03_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-06-03_IR1_00001,P8-ACB반/A2_B1_P8_2022-06-03_IR1_00001.jpg,P8-C70650,1,1,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR2,P8|A2_B1_2022-07-11_IR2_1,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR2_1_00185,P8-ACB반/A2_B1_P8_2022-07-11_IR2_1_00185.jpg,P8-C70682,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR2,P8|A2_B1_2022-07-11_IR2_2,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR2_2_00262,P8-ACB반/A2_B1_P8_2022-07-11_IR2_2_00262.jpg,P8-C71003,3,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR2,P8|A2_B1_2022-07-11_IR2_3,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR2_3_00261,P8-ACB반/A2_B1_P8_2022-07-11_IR2_3_00261.jpg,P8-C71523,3,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR2,P8|A2_B1_2022-07-11_IR2_4,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR2_4_00205,P8-ACB반/A2_B1_P8_2022-07-11_IR2_4_00205.jpg,P8-C72004,9,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_00096,P8-ACB반/A2_B1_P8_2022-07-11_IR3_00096.jpg,P8-C72414,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_01318,P8-ACB반/A2_B1_P8_2022-07-11_IR3_01318.jpg,P8-C72911,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_00223,P8-ACB반/A2_B1_P8_2022-07-11_IR3_00223.jpg,P8-C72491,4,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_01105,P8-ACB반/A2_B1_P8_2022-07-11_IR3_01105.jpg,P8-C72853,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_00229,P8-ACB반/A2_B1_P8_2022-07-11_IR3_00229.jpg,P8-C72495,3,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_01009,P8-ACB반/A2_B1_P8_2022-07-11_IR3_01009.jpg,P8-C72825,3,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_00491,P8-ACB반/A2_B1_P8_2022-07-11_IR3_00491.jpg,P8-C72570,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_01317,P8-ACB반/A2_B1_P8_2022-07-11_IR3_01317.jpg,P8-C72910,5,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A2_B1_2022-07-11_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A2_B1_P8_2022-07-11_IR3_00983,P8-ACB반/A2_B1_P8_2022-07-11_IR3_00983.jpg,P8-C72813,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR1,P8|A3_B2_2022-06-17_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B2_P8_2022-06-17_IR1_00001,P8-ACB반/A3_B2_P8_2022-06-17_IR1_00001.jpg,P8-C73713,1,1,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B2_2022-07-15_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B2_P8_2022-07-15_IR3_00005,P8-ACB반/A3_B2_P8_2022-07-15_IR3_00005.jpg,P8-C73746,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B2_2022-07-15_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B2_P8_2022-07-15_IR3_00471,P8-ACB반/A3_B2_P8_2022-07-15_IR3_00471.jpg,P8-C73967,4,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B2_2022-07-15_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B2_P8_2022-07-15_IR3_01105,P8-ACB반/A3_B2_P8_2022-07-15_IR3_01105.jpg,P8-C74268,3,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B2_2022-07-15_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B2_P8_2022-07-15_IR3_00514,P8-ACB반/A3_B2_P8_2022-07-15_IR3_00514.jpg,P8-C73989,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR2,P8|A3_B3_2022-07-15_IR2_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B3_P8_2022-07-15_IR2_00206,P8-ACB반/A3_B3_P8_2022-07-15_IR2_00206.jpg,P8-C74352,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B3_2022-07-15_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B3_P8_2022-07-15_IR3_00047,P8-ACB반/A3_B3_P8_2022-07-15_IR3_00047.jpg,P8-C74618,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B4_2022-07-15_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B4_P8_2022-07-15_IR3_00001,P8-ACB반/A3_B4_P8_2022-07-15_IR3_00001.jpg,P8-C74884,2,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B5_2022-07-01_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B5_P8_2022-07-01_IR3_00011,P8-ACB반/A3_B5_P8_2022-07-01_IR3_00011.jpg,P8-C75085,1,0,라벨 0건 클래스 확인,High,0,
P8-ACB반,P8,IR3,P8|A3_B5_2022-07-01_IR3_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P8/A3_B5_P8_2022-07-01_IR3_00547,P8-ACB반/A3_B5_P8_2022-07-01_IR3_00547.jpg,P8-C75273,2,0,라벨 0건 클래스 확인,High,0,
P9-MCCB반,P9,IR2,P9|A1_B1_2022-07-19_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A1_B1_P9_2022-07-19_IR2_00000,P9-MCCB반/A1_B1_P9_2022-07-19_IR2_00000.jpg,P9-C75364,7,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A1_B2_2022-07-19_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A1_B2_P9_2022-07-19_IR2_00001,P9-MCCB반/A1_B2_P9_2022-07-19_IR2_00001.jpg,P9-C77293,8,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A1_B2_2022-07-19_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A1_B2_P9_2022-07-19_IR2_03736,P9-MCCB반/A1_B2_P9_2022-07-19_IR2_03736.jpg,P9-C78759,5,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A1_B2_2022-07-19_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A1_B2_P9_2022-07-19_IR3_00001,P9-MCCB반/A1_B2_P9_2022-07-19_IR3_00001.jpg,P9-C80247,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A1_B3_2022-07-19_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A1_B3_P9_2022-07-19_IR2_00001,P9-MCCB반/A1_B3_P9_2022-07-19_IR2_00001.jpg,P9-C81355,4,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A1_B3_2022-07-19_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A1_B3_P9_2022-07-19_IR3_00012,P9-MCCB반/A1_B3_P9_2022-07-19_IR3_00012.jpg,P9-C81931,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A2_B1_2022-07-11_IR2_6,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A2_B1_P9_2022-07-11_IR2_6_00311,P9-MCCB반/A2_B1_P9_2022-07-11_IR2_6_00311.jpg,P9-C84190,2,0,라벨 0건 클래스 확인,High,1,
